CH01_5420_114,hole,157,9400.1820,19222.1900,5425.1370,9400.1820,19222.1900,5419.5370,127.0000,Production,CH01_5420_114:::157,600,red
CH01_5420_114,hole,158,9401.6510,19217.8300,5425.2180,9401.6510,19217.8300,5419.5180,127.0000,Production,CH01_5420_114:::158,575,red
CH01_5420_114,hole,159,9403.1200,19213.4710,5425.1770,9403.1200,19213.4710,5419.4770,127.0000,Production,CH01_5420_114:::159,550,red
CH01_5420_114,hole,160,9404.5880,19209.1120,5425.1900,9404.5880,19209.1120,5419.4900,127.0000,Production,CH01_5420_114:::160,525,red
CH01_5420_114,hole,161,9405.9530,19205.7930,5425.1780,9405.9530,19205.7930,5419.4780,127.0000,Production,CH01_5420_114:::161,500,red
CH01_5420_114,hole,162,9409.5750,19206.3790,5425.1110,9410.1354,19204.9864,5419.5086,127.0000,Production,CH01_5420_114:::162,567,red
CH01_5420_114,hole,163,9409.1130,19208.2100,5425.1480,9409.1130,19208.2100,5419.5480,127.0000,Production,CH01_5420_114:::163,592,red
CH01_5420_114,hole,164,9407.6450,19212.5690,5425.0650,9407.6450,19212.5690,5419.4650,127.0000,Production,CH01_5420_114:::164,617,red
CH01_5420_114,hole,165,9406.1760,19216.9280,5425.0750,9406.1760,19216.9280,5419.4750,127.0000,Production,CH01_5420_114:::165,642,red
CH01_5420_114,hole,166,9404.7070,19221.2870,5425.0770,9404.7070,19221.2870,5419.4770,127.0000,Production,CH01_5420_114:::166,667,red
CH01_5420_114,hole,167,9403.2380,19225.6460,5425.0140,9403.2380,19225.6460,5419.5140,127.0000,Production,CH01_5420_114:::167,692,red
CH01_5420_114,hole,168,9401.7700,19230.0060,5424.9610,9401.7700,19230.0060,5419.4610,127.0000,Production,CH01_5420_114:::168,717,red
CH01_5420_114,hole,169,9400.3010,19234.3650,5424.9210,9400.3010,19234.3650,5419.5210,127.0000,Production,CH01_5420_114:::169,742,red
CH01_5420_114,hole,170,9398.8320,19238.7240,5424.8710,9398.8320,19238.7240,5419.4710,127.0000,Production,CH01_5420_114:::170,767,red
CH01_5420_114,hole,171,9397.3630,19243.0830,5424.8210,9397.3630,19243.0830,5419.5210,127.0000,Production,CH01_5420_114:::171,792,red
CH01_5420_114,hole,172,9395.8940,19247.4420,5424.8350,9395.8940,19247.4420,5419.5350,127.0000,Production,CH01_5420_114:::172,817,red
CH01_5420_114,hole,173,9394.4260,19251.8020,5424.8690,9394.4260,19251.8020,5419.4690,127.0000,Production,CH01_5420_114:::173,842,red
CH01_5420_114,hole,174,9392.9570,19256.1610,5424.8590,9392.9570,19256.1610,5419.4590,127.0000,Production,CH01_5420_114:::174,867,red
CH01_5420_114,hole,175,9391.4880,19260.5200,5424.8400,9391.4880,19260.5200,5419.5400,127.0000,Production,CH01_5420_114:::175,892,red
CH01_5420_114,hole,176,9390.0190,19264.8790,5424.8280,9390.0190,19264.8790,5419.5280,127.0000,Production,CH01_5420_114:::176,917,red
CH01_5420_114,hole,177,9388.5500,19269.2380,5424.9420,9388.5500,19269.2380,5419.5420,127.0000,Production,CH01_5420_114:::177,942,red
CH01_5420_114,hole,178,9387.0820,19273.5980,5424.9360,9387.0820,19273.5980,5419.5360,127.0000,Production,CH01_5420_114:::178,967,red
CH01_5420_114,hole,179,9385.6130,19277.9570,5424.9520,9385.6130,19277.9570,5419.4520,127.0000,Production,CH01_5420_114:::179,992,red
CH01_5420_114,hole,180,9384.1440,19282.3160,5425.0370,9384.1440,19282.3160,5419.5370,127.0000,Production,CH01_5420_114:::180,1017,red
CH01_5420_114,hole,181,9383.2740,19285.2860,5425.1450,9382.6802,19286.6647,5419.5426,127.0000,Production,CH01_5420_114:::181,1042,red
CH01_5420_114,hole,182,9386.6350,19286.8170,5425.0160,9386.0515,19288.1720,5419.5102,127.0000,Production,CH01_5420_114:::182,1134,red
CH01_5420_114,hole,183,9387.6100,19284.7710,5424.9340,9387.6100,19284.7710,5419.5340,127.0000,Production,CH01_5420_114:::183,1109,red
CH01_5420_114,hole,184,9388.6690,19281.4140,5424.9720,9388.6690,19281.4140,5419.4720,127.0000,Production,CH01_5420_114:::184,1084,red
CH01_5420_114,hole,185,9390.1380,19277.0550,5424.9250,9390.1380,19277.0550,5419.5250,127.0000,Production,CH01_5420_114:::185,1059,red
CH01_5420_114,hole,186,9391.6070,19272.6950,5424.8960,9391.6070,19272.6950,5419.4960,127.0000,Production,CH01_5420_114:::186,1034,red
CH01_5420_114,hole,187,9393.0750,19268.3360,5424.8950,9393.0750,19268.3360,5419.4950,127.0000,Production,CH01_5420_114:::187,1009,red
